Course,Morning_Attend,Displaced,SpecialNeeds,Debtor,Fees_Paid,Gender,Scholarship,Age,S1_Evaluations,S1_Grade,S2_Evaluations,S2_Grade,Unemployment_Rate,Inflation_Rate,GDP,Has_Spouse,Developed_Nation,Parent_Income_Proxy,Target_3level
7,1,0,0,1,0,1,0,23.0,5,0.0,5,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,2.5,At-risk
17,0,0,0,0,0,1,1,26.0,12,10.666666666666666,11,10.666666666666666,9.4,-0.8,-3.12,has_spouse,developed,3.0,At-risk
5,1,1,0,0,1,1,0,38.0,18,14.5,18,14.5,16.2,0.3,-0.92,has_spouse,developed,2.0,Exceptional
7,1,1,0,0,1,1,1,20.0,6,14.0,7,13.8,8.9,1.4,3.51,single_or_no_spouse,developed,2.5,Exceptional
7,1,1,0,0,1,1,0,20.0,10,13.333333333333334,11,13.571428571428571,12.4,0.5,1.79,single_or_no_spouse,developed,1.0,Regular
6,1,0,0,0,1,1,0,25.0,0,0.0,0,0.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.5,At-risk
5,1,1,0,0,1,1,0,19.0,9,12.0,10,11.2,8.9,1.4,3.51,single_or_no_spouse,developed,1.5,Regular
7,1,0,0,0,1,1,0,18.0,6,16.2,8,16.0,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,Exceptional
17,0,0,0,0,1,1,0,28.0,13,10.285714285714286,13,10.6,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,At-risk
7,1,1,0,0,1,1,0,18.0,5,0.0,5,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,Regular
11,1,1,0,0,1,1,1,20.0,7,13.571428571428571,8,13.166666666666666,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,Regular
8,1,0,0,0,1,1,0,18.0,7,14.285714285714286,9,14.857142857142858,11.1,0.6,2.02,single_or_no_spouse,developed,3.0,Exceptional
9,1,1,0,0,1,1,0,19.0,7,10.2,6,10.5,12.4,0.5,1.79,single_or_no_spouse,developed,3.0,Regular
12,1,0,0,1,1,1,0,24.0,16,10.25,16,10.25,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,At-risk
6,1,1,0,0,1,1,0,21.0,0,0.0,0,0.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,At-risk
14,1,0,0,0,1,1,1,20.0,7,14.833333333333334,6,14.833333333333334,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Exceptional
4,1,1,0,0,1,1,0,21.0,12,13.625,6,12.6,13.9,-0.3,0.79,single_or_no_spouse,developed,1.0,Regular
13,1,0,0,1,1,1,0,24.0,7,12.271428571428572,10,13.657142857142857,10.8,1.4,1.74,has_spouse,developed,1.5,Regular
17,0,0,0,0,1,1,0,27.0,0,0.0,0,0.0,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,At-risk
9,1,1,0,1,0,1,0,19.0,8,12.5,9,10.5,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,Regular
3,0,0,0,0,1,1,0,39.0,10,13.22222222222222,8,13.142857142857142,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,Regular
1,1,0,0,0,1,1,0,25.0,13,15.0,12,11.5,12.4,0.5,1.79,single_or_no_spouse,developed,1.0,At-risk
2,1,0,0,0,0,1,0,18.0,0,0.0,0,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,At-risk
5,1,0,0,0,1,1,0,19.0,12,13.166666666666666,12,13.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
15,1,0,0,0,1,1,1,21.0,8,13.833333333333334,6,14.0,13.9,-0.3,0.79,single_or_no_spouse,developed,1.0,Exceptional
17,0,0,0,0,1,1,0,27.0,0,0.0,0,0.0,8.9,1.4,3.51,single_or_no_spouse,developed,2.5,At-risk
9,1,1,0,0,1,1,0,19.0,6,0.0,6,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,2.5,Regular
12,1,1,0,0,1,1,0,18.0,8,13.154285714285717,8,13.154285714285717,10.8,1.4,1.74,single_or_no_spouse,developed,2.5,Regular
14,1,1,0,0,1,1,0,27.0,12,12.333333333333334,11,13.166666666666666,9.4,-0.8,-3.12,single_or_no_spouse,developed,3.0,At-risk
15,1,1,0,1,1,1,0,18.0,6,13.0,7,11.8,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,At-risk
8,1,0,0,0,1,1,0,19.0,14,11.5,8,11.4,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
4,1,0,0,0,1,1,0,19.0,15,13.25,9,12.0,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,At-risk
4,1,0,0,0,1,1,0,22.0,12,13.333333333333334,12,12.75,15.5,2.8,-4.06,single_or_no_spouse,developed,3.0,Regular
10,1,1,0,0,1,0,0,18.0,6,13.5,6,12.166666666666666,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
15,1,1,0,0,1,0,1,18.0,7,12.666666666666666,8,12.8,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
9,1,0,0,0,1,0,0,23.0,18,15.090909090909092,7,14.5,9.4,-0.8,-3.12,single_or_no_spouse,developed,3.0,At-risk
2,1,1,0,1,0,1,0,20.0,0,0.0,0,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,At-risk
15,1,1,0,0,1,1,0,18.0,7,13.166666666666666,7,12.666666666666666,16.2,0.3,-0.92,single_or_no_spouse,developed,3.0,Regular
15,1,1,0,0,1,1,0,18.0,6,12.833333333333334,8,12.833333333333334,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Regular
7,1,1,0,0,1,1,0,18.0,7,11.8,9,12.0,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,Regular
15,1,1,0,0,1,1,0,20.0,6,11.833333333333334,6,12.166666666666666,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,Regular
15,1,1,0,0,1,1,0,20.0,6,12.8,11,12.75,15.5,2.8,-4.06,single_or_no_spouse,developed,2.5,Regular
5,1,0,0,0,1,1,0,21.0,7,11.8,9,11.0,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,At-risk
2,1,0,0,0,1,1,0,22.0,0,0.0,0,0.0,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,Regular
7,1,1,0,0,1,1,0,20.0,7,15.8,7,14.571428571428571,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,At-risk
2,1,0,0,1,1,1,0,19.0,0,0.0,0,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,1.0,Regular
7,1,1,0,0,1,1,0,19.0,9,12.5,10,11.6,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Regular
14,1,1,0,0,1,1,0,20.0,9,14.666666666666666,7,13.857142857142858,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,Exceptional
6,1,1,0,0,1,1,0,19.0,10,12.5,16,12.0,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,At-risk
7,1,1,0,0,1,1,0,19.0,7,12.0,10,10.5,11.1,0.6,2.02,single_or_no_spouse,developed,3.0,At-risk
7,1,0,0,1,1,1,0,24.0,8,13.142857142857142,8,11.833333333333334,8.9,1.4,3.51,single_or_no_spouse,not_developed,3.0,Regular
14,1,0,0,1,1,1,0,18.0,6,12.666666666666666,11,11.142857142857142,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,At-risk
7,1,0,0,0,0,1,1,18.0,6,15.0,6,14.2,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,Regular
10,1,1,0,1,1,0,0,18.0,7,13.6,7,11.8,8.9,1.4,3.51,single_or_no_spouse,developed,1.5,At-risk
15,1,1,0,0,1,0,0,18.0,6,12.5,6,13.833333333333334,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,Regular
10,1,1,0,0,1,0,1,21.0,7,13.333333333333334,7,13.5,12.4,0.5,1.79,single_or_no_spouse,developed,1.0,Regular
6,1,0,0,0,1,0,0,18.0,13,12.25,15,11.0,11.1,0.6,2.02,single_or_no_spouse,not_developed,1.0,At-risk
12,1,1,0,0,1,0,1,18.0,7,15.101428571428572,8,16.09375,11.1,0.6,2.02,single_or_no_spouse,developed,3.0,Exceptional
10,1,1,0,0,1,0,1,18.0,6,13.166666666666666,6,16.0,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,Exceptional
3,0,1,0,0,1,0,0,23.0,8,11.0,6,0.0,13.9,-0.3,0.79,single_or_no_spouse,developed,2.5,At-risk
9,1,1,0,0,1,0,0,21.0,9,11.666666666666666,9,11.75,8.9,1.4,3.51,single_or_no_spouse,developed,2.5,Regular
10,1,0,0,0,1,0,0,20.0,13,10.0,13,13.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
3,0,1,0,0,1,0,0,26.0,15,11.571428571428571,14,11.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,At-risk
15,1,1,0,0,1,0,1,18.0,6,12.166666666666666,10,11.2,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
2,1,1,0,0,1,0,0,18.0,0,0.0,0,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,1.0,At-risk
14,1,0,0,0,0,0,1,19.0,6,13.833333333333334,7,14.285714285714286,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,Regular
12,1,1,0,0,1,0,1,20.0,10,12.357142857142858,9,13.0,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Regular
15,1,1,0,1,0,0,0,19.0,7,12.166666666666666,10,10.333333333333334,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,At-risk
10,1,1,0,1,1,0,0,21.0,8,12.0,6,12.5,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
11,1,0,0,0,1,0,0,33.0,14,12.416666666666666,14,13.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
6,1,0,0,0,1,0,0,18.0,7,12.75,6,12.75,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
12,1,0,0,0,1,0,0,21.0,33,14.933333333333334,33,14.933333333333334,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,Exceptional
15,1,1,0,0,1,0,0,19.0,6,13.0,7,11.666666666666666,8.9,1.4,3.51,single_or_no_spouse,developed,3.0,Regular
16,1,0,0,1,0,0,0,33.0,7,12.857142857142858,8,12.666666666666666,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,Regular
12,1,1,0,0,1,0,0,18.0,10,14.455000000000002,8,13.91,15.5,2.8,-4.06,has_spouse,developed,2.0,Exceptional
14,1,0,0,0,1,0,1,18.0,8,14.0,7,13.285714285714286,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Exceptional
15,1,1,0,0,1,0,1,20.0,6,13.5,7,12.666666666666666,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Regular
11,1,1,0,0,0,0,0,20.0,0,0.0,0,0.0,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,At-risk
3,0,0,0,0,1,0,1,20.0,6,11.666666666666666,12,14.0,10.8,1.4,1.74,single_or_no_spouse,developed,3.0,Regular
6,1,1,0,0,1,0,1,19.0,6,12.0,8,13.333333333333334,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Regular
10,1,1,0,0,1,0,1,19.0,7,11.714285714285714,6,11.833333333333334,13.9,-0.3,0.79,single_or_no_spouse,developed,1.0,Regular
10,1,1,0,0,1,0,0,21.0,8,12.666666666666666,7,12.428571428571429,11.1,0.6,2.02,single_or_no_spouse,developed,3.0,Regular
6,1,1,0,0,1,0,0,26.0,11,11.75,19,12.8,12.4,0.5,1.79,single_or_no_spouse,developed,2.5,Regular
10,1,0,0,0,1,0,0,21.0,0,0.0,0,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,At-risk
12,1,1,0,0,1,0,0,18.0,8,12.328571428571427,8,12.328571428571427,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
16,1,0,0,0,1,0,0,27.0,14,11.666666666666666,10,10.0,12.4,0.5,1.79,has_spouse,developed,1.0,At-risk
5,1,1,0,0,1,0,1,20.0,12,13.25,12,12.727272727272728,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
14,1,0,0,0,1,0,0,21.0,8,11.833333333333334,8,13.25,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,Regular
13,1,1,0,0,1,0,1,18.0,7,13.3,8,15.125,15.5,2.8,-4.06,single_or_no_spouse,developed,1.0,Exceptional
6,1,1,0,0,1,0,0,20.0,13,12.555555555555555,11,11.8,16.2,0.3,-0.92,single_or_no_spouse,developed,1.0,Regular
15,1,1,0,0,1,0,0,18.0,6,12.285714285714286,7,12.166666666666666,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Regular
10,1,0,0,0,1,0,1,20.0,6,12.833333333333334,6,12.833333333333334,13.9,-0.3,0.79,single_or_no_spouse,developed,2.5,Regular
6,1,1,0,0,1,0,1,19.0,10,12.666666666666666,7,13.0,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
12,1,1,0,0,1,0,0,20.0,8,14.285714285714286,8,14.471428571428572,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Exceptional
17,0,0,0,0,1,0,1,20.0,5,12.4,6,12.833333333333334,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Regular
6,1,0,0,0,1,0,0,20.0,10,14.5,7,11.25,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
10,1,1,0,1,1,0,0,19.0,7,0.0,5,0.0,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,At-risk
15,1,0,0,0,1,0,0,18.0,7,14.285714285714286,8,13.25,8.9,1.4,3.51,single_or_no_spouse,developed,3.0,Exceptional
6,1,1,0,0,1,0,0,18.0,7,12.333333333333334,9,12.6,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Regular
12,1,1,0,0,1,0,1,19.0,10,12.583333333333334,8,12.671428571428573,13.9,-0.3,0.79,single_or_no_spouse,developed,1.0,Regular
12,1,1,0,0,1,0,0,19.0,8,13.731666666666667,10,13.771428571428572,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,At-risk
4,1,0,0,0,1,1,0,43.0,8,12.875,14,12.142857142857142,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,Regular
5,1,0,0,0,1,1,0,47.0,14,14.625,7,13.4,9.4,-0.8,-3.12,has_spouse,developed,1.5,At-risk
9,1,1,0,0,0,1,0,23.0,3,0.0,2,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,3.0,At-risk
10,1,1,0,1,1,0,1,19.0,8,12.666666666666666,7,12.666666666666666,8.9,1.4,3.51,single_or_no_spouse,not_developed,1.0,Regular
12,1,1,0,0,1,0,0,20.0,11,12.285714285714286,11,12.491666666666667,12.7,3.7,-1.7,single_or_no_spouse,developed,3.0,Regular
2,1,1,0,0,1,0,1,19.0,12,13.666666666666666,12,14.166666666666666,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,Exceptional
6,1,1,0,0,1,0,0,19.0,13,16.0,8,14.5,15.5,2.8,-4.06,single_or_no_spouse,developed,1.0,Exceptional
6,1,1,0,0,1,0,0,19.0,8,14.142857142857142,7,13.0,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Regular
3,0,0,0,1,1,0,1,39.0,9,11.833333333333334,9,13.75,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,Regular
5,1,1,0,0,1,0,1,20.0,6,12.666666666666666,8,13.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.5,Regular
5,1,1,0,0,1,0,0,21.0,6,12.5,6,12.666666666666666,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
10,1,1,0,1,0,0,0,22.0,16,10.88888888888889,20,11.25,9.4,-0.8,-3.12,single_or_no_spouse,not_developed,1.5,Regular
15,1,1,0,0,1,0,0,19.0,11,13.0,10,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,At-risk
14,1,1,0,0,1,0,0,22.0,6,15.166666666666666,6,16.0,13.9,-0.3,0.79,single_or_no_spouse,developed,3.0,Exceptional
16,1,1,0,0,1,0,1,19.0,8,12.666666666666666,7,12.0,12.7,3.7,-1.7,single_or_no_spouse,developed,3.0,Regular
2,1,1,0,1,1,1,0,18.0,0,0.0,0,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,At-risk
9,1,0,0,0,1,1,0,26.0,9,12.0,5,10.2,11.1,0.6,2.02,has_spouse,developed,1.0,Regular
17,0,0,0,0,0,1,0,36.0,5,0.0,5,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,At-risk
2,1,1,0,1,1,1,1,20.0,0,0.0,0,0.0,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
9,1,0,0,0,1,1,0,30.0,8,11.0,6,11.5,15.5,2.8,-4.06,has_spouse,developed,1.5,At-risk
4,1,0,0,0,1,1,0,24.0,7,15.714285714285714,10,15.9,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,At-risk
9,1,0,0,0,1,1,0,26.0,15,10.818181818181818,15,11.636363636363637,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,At-risk
9,1,0,0,0,0,1,0,19.0,16,12.0,6,0.0,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,At-risk
10,1,0,0,0,1,1,0,34.0,8,12.6,11,11.25,12.4,0.5,1.79,has_spouse,developed,1.5,Regular
8,1,1,0,0,1,1,0,33.0,12,13.0,7,14.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,3.0,Regular
9,1,1,0,0,1,1,0,19.0,8,11.6,10,10.75,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,Regular
7,1,1,0,1,0,1,0,26.0,11,10.0,14,11.0,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,At-risk
14,1,0,0,0,1,1,0,29.0,7,14.0,6,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,At-risk
7,1,1,0,0,1,1,1,19.0,9,12.6,8,12.5,8.9,1.4,3.51,single_or_no_spouse,developed,1.5,At-risk
2,1,1,0,0,1,1,0,18.0,0,0.0,0,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,At-risk
17,0,0,0,0,0,1,0,29.0,11,11.333333333333334,9,12.0,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,At-risk
11,1,0,0,0,1,1,0,21.0,6,12.666666666666666,7,11.4,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,Regular
11,1,0,0,0,1,1,0,20.0,7,10.8,10,10.5,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
12,1,0,0,0,1,1,0,20.0,14,12.87857142857143,15,11.85625,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
6,1,0,0,0,1,1,0,18.0,5,0.0,5,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,2.5,At-risk
5,1,1,0,0,1,1,0,18.0,6,12.833333333333334,8,11.4,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
9,1,0,0,1,1,1,1,21.0,5,12.285714285714286,9,12.833333333333334,10.8,1.4,1.74,single_or_no_spouse,developed,3.0,Regular
9,1,1,0,0,1,1,0,20.0,0,0.0,0,0.0,8.9,1.4,3.51,single_or_no_spouse,developed,2.5,At-risk
7,1,0,0,0,1,1,1,30.0,11,0.0,5,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,At-risk
14,1,1,0,0,1,1,0,19.0,6,14.166666666666666,6,14.0,13.9,-0.3,0.79,single_or_no_spouse,developed,2.5,Exceptional
9,1,1,0,0,1,1,0,30.0,7,13.4,7,13.25,8.9,1.4,3.51,single_or_no_spouse,developed,1.5,At-risk
9,1,1,0,0,1,1,1,22.0,8,11.2,13,11.25,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
2,1,1,0,0,1,1,0,22.0,0,0.0,0,0.0,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
5,1,1,0,1,0,1,0,19.0,6,12.666666666666666,8,11.8,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,At-risk
14,1,1,0,0,1,1,0,21.0,7,12.333333333333334,5,11.25,7.6,2.6,0.32,single_or_no_spouse,developed,2.5,At-risk
6,1,0,0,0,1,1,0,21.0,7,12.25,7,12.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,Regular
2,1,1,0,1,1,1,1,21.0,0,0.0,0,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,1.0,At-risk
9,1,0,0,0,1,1,0,27.0,13,10.75,9,10.333333333333334,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,At-risk
1,1,1,0,0,1,1,0,32.0,7,0.0,8,0.0,13.9,-0.3,0.79,single_or_no_spouse,developed,3.0,At-risk
14,1,0,0,1,0,1,0,40.0,13,0.0,6,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,At-risk
9,1,1,0,0,1,1,0,20.0,9,14.333333333333334,10,12.5,7.6,2.6,0.32,single_or_no_spouse,developed,2.5,Regular
8,1,1,0,0,1,1,0,20.0,8,11.5,13,11.5,12.7,3.7,-1.7,single_or_no_spouse,developed,2.5,At-risk
2,1,1,0,0,1,1,0,18.0,0,0.0,0,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
9,1,0,0,0,1,1,0,21.0,11,10.5,13,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,2.5,At-risk
14,1,0,0,0,1,1,0,18.0,6,13.5,0,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.5,At-risk
4,1,0,0,0,1,1,0,19.0,17,11.0,19,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,Regular
5,1,0,0,0,0,1,0,30.0,6,10.0,6,0.0,15.5,2.8,-4.06,has_spouse,developed,2.0,At-risk
4,1,0,0,0,1,1,0,29.0,17,0.0,8,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,At-risk
7,1,1,0,1,1,1,0,18.0,10,12.0,7,10.666666666666666,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,At-risk
14,1,1,0,0,1,1,1,18.0,6,12.25,5,12.2,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,At-risk
4,1,0,0,0,1,1,0,22.0,21,11.4,13,11.666666666666666,15.5,2.8,-4.06,single_or_no_spouse,developed,2.5,At-risk
17,0,1,0,0,0,1,0,27.0,5,0.0,5,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,At-risk
14,1,1,0,0,1,1,0,20.0,8,14.25,10,14.0,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Exceptional
3,0,0,0,0,1,1,0,42.0,12,14.454545454545457,11,14.2,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,Exceptional
4,1,0,0,1,1,1,0,21.0,13,14.538461538461538,14,14.461538461538462,15.5,2.8,-4.06,single_or_no_spouse,developed,1.5,Exceptional
12,1,0,1,0,1,1,0,23.0,10,12.733333333333334,10,11.95,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,Regular
5,1,1,0,0,1,1,0,21.0,13,13.2,12,13.5,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,At-risk
2,1,1,0,0,1,1,0,19.0,0,0.0,0,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,3.0,Regular
10,1,0,0,0,1,1,1,40.0,7,12.333333333333334,10,12.75,8.9,1.4,3.51,has_spouse,developed,2.0,At-risk
9,1,0,0,0,1,1,0,22.0,9,11.2,14,11.25,12.7,3.7,-1.7,single_or_no_spouse,developed,1.5,At-risk
12,1,1,0,0,1,1,0,19.0,7,13.2,7,13.2,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
7,1,0,0,0,1,1,1,24.0,8,11.833333333333334,8,14.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,Regular
11,1,0,0,0,1,1,0,21.0,10,11.333333333333334,14,11.5,12.7,3.7,-1.7,single_or_no_spouse,developed,2.5,Regular
7,1,1,0,0,1,1,0,18.0,5,13.6,6,14.6,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,Exceptional
7,1,0,0,0,1,1,0,18.0,10,0.0,10,11.5,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,At-risk
14,1,0,0,0,1,1,0,24.0,11,12.857142857142858,12,13.666666666666666,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,At-risk
7,1,0,0,0,1,1,1,28.0,16,14.333333333333334,9,12.428571428571429,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
14,1,1,0,0,1,0,1,19.0,9,13.5,6,14.0,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Exceptional
6,1,0,0,0,1,0,0,28.0,8,14.428571428571429,12,15.6,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,Exceptional
16,1,1,0,0,1,0,0,18.0,12,0.0,12,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,At-risk
2,1,1,0,0,0,0,0,19.0,0,0.0,0,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,2.5,Regular
12,1,1,0,0,1,0,1,19.0,8,12.82875,8,12.82875,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
8,1,1,0,0,1,0,0,21.0,6,0.0,6,13.75,10.8,1.4,1.74,single_or_no_spouse,developed,3.0,Regular
12,1,1,0,1,1,0,0,18.0,0,0.0,0,0.0,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,At-risk
5,1,1,0,0,1,0,0,19.0,6,14.666666666666666,6,13.166666666666666,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.5,Exceptional
12,1,1,0,0,1,0,0,19.0,8,13.937142857142858,8,13.937142857142858,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Exceptional
5,1,1,0,0,1,0,0,20.0,12,14.7,12,14.583333333333334,15.5,2.8,-4.06,single_or_no_spouse,developed,2.5,Exceptional
15,1,1,0,0,1,0,0,18.0,6,11.666666666666666,6,12.2,12.7,3.7,-1.7,single_or_no_spouse,developed,1.5,Regular
12,1,1,0,0,1,0,0,20.0,7,14.85,7,14.85,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Exceptional
6,1,0,0,0,1,0,0,26.0,11,12.0,12,0.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,At-risk
12,1,1,0,0,1,0,0,18.0,8,13.6875,9,15.622222222222222,13.9,-0.3,0.79,single_or_no_spouse,developed,2.5,At-risk
3,0,0,0,0,1,0,0,58.0,14,12.4,10,11.6,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,Regular
12,1,0,0,0,1,0,0,18.0,10,13.398,8,13.5425,15.5,2.8,-4.06,single_or_no_spouse,developed,2.5,Regular
6,1,1,0,0,1,0,0,20.0,13,11.8,19,12.0,12.4,0.5,1.79,single_or_no_spouse,developed,2.5,Regular
17,0,0,0,0,1,0,0,20.0,0,0.0,0,0.0,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,At-risk
9,1,1,0,0,1,0,0,29.0,19,11.76923076923077,17,11.928571428571429,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,Regular
10,1,0,0,1,0,0,0,27.0,8,0.0,6,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,At-risk
6,1,1,0,0,1,0,1,21.0,8,13.285714285714286,11,13.0,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Regular
10,1,0,0,0,1,0,1,20.0,6,11.666666666666666,8,11.166666666666666,15.5,2.8,-4.06,single_or_no_spouse,developed,1.5,Regular
10,1,0,0,0,1,0,1,19.0,13,11.5,9,12.2,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,Regular
